response_time_sec,tab_switch_count,total_hidden_time_sec,hidden_time_ratio,paste_count,pasted_chars_total,paste_ratio,input_event_count,delete_count,max_pause_sec,max_input_burst_chars,copy_count,answer_length_chars,is_anomaly
155.931,0,0.0,0.0,1,12,0.053333,48,3,14.032,34,0,225,0
119.103,1,6.616,0.055549,0,0,0.0,20,5,15.041,13,1,249,0
130.269,0,0.0,0.0,0,0,0.0,37,2,12.532,12,0,169,0
137.73,0,0.0,0.0,0,0,0.0,31,3,12.367,14,0,335,0
501.445,9,188.588,0.376089,2,116,0.213235,50,2,152.284,91,3,544,1
62.755,0,0.0,0.0,4,141,0.566265,10,3,23.178,117,2,249,1
84.94,1,19.454,0.229032,4,211,0.523573,15,4,23.532,131,2,403,1
99.673,1,4.972,0.049883,3,441,0.460815,33,5,9.595,298,1,957,1
515.366,0,0.0,0.0,1,44,0.071082,114,7,17.285,22,0,619,0
612.665,7,333.915,0.545021,1,61,0.141204,31,6,149.8,51,0,432,1
491.21,0,0.0,0.0,0,0,0.0,92,5,27.485,8,0,892,0
586.747,0,0.0,0.0,0,0,0.0,77,6,11.132,45,0,728,0
31.006,1,3.498,0.112817,3,209,0.829365,12,4,39.978,138,1,252,1
188.781,0,0.0,0.0,0,0,0.0,63,5,21.389,3,0,376,0
245.015,0,0.0,0.0,0,0,0.0,41,5,10.037,86,0,308,0
448.709,0,0.0,0.0,1,26,0.030952,80,8,11.477,17,0,840,0
120.932,2,2.961,0.024485,1,18,0.083721,18,5,4.336,10,0,215,0
243.725,0,0.0,0.0,0,0,0.0,33,3,32.426,19,0,338,0
754.315,0,0.0,0.0,0,0,0.0,198,9,8.549,18,0,1344,0
178.705,0,0.0,0.0,2,5,0.015674,49,6,8.398,38,0,319,0
322.207,1,11.254,0.034928,1,37,0.068773,43,6,25.537,31,0,538,0
1188.472,4,553.468,0.465697,1,137,0.176774,61,5,51.003,103,1,775,1
152.971,0,0.0,0.0,0,0,0.0,21,2,5.046,29,0,238,0
179.076,0,0.0,0.0,1,7,0.037234,22,4,10.997,14,0,188,0
130.531,0,0.0,0.0,0,0,0.0,18,1,11.084,18,0,186,0
179.141,0,0.0,0.0,0,0,0.0,104,6,7.572,12,0,548,0
587.346,0,0.0,0.0,0,0,0.0,180,15,6.288,12,0,1090,0
747.356,0,0.0,0.0,0,0,0.0,112,15,6.08,13,0,961,0
152.135,3,64.399,0.423302,3,112,0.266667,23,1,27.962,119,0,420,1
166.367,0,0.0,0.0,1,2,0.008734,30,2,14.304,10,0,229,0
64.429,0,0.0,0.0,1,2,0.012422,23,2,15.371,30,0,161,0
168.249,0,0.0,0.0,0,0,0.0,46,1,5.444,7,0,205,0
389.539,0,0.0,0.0,0,0,0.0,92,11,9.29,48,0,1048,0
278.392,0,0.0,0.0,1,4,0.011696,44,3,11.611,12,0,342,0
62.983,7,13.49,0.214185,2,136,0.519084,26,2,46.834,104,0,262,1
248.983,0,0.0,0.0,0,0,0.0,57,8,17.06,16,0,494,0
61.94,0,0.0,0.0,0,0,0.0,22,2,57.475,12,0,113,0
78.475,0,0.0,0.0,0,0,0.0,11,4,28.643,14,0,137,0
141.612,0,0.0,0.0,0,0,0.0,37,3,12.624,8,0,376,0
387.808,3,249.439,0.643202,0,0,0.0,26,4,293.461,60,4,216,1
215.874,1,13.089,0.060633,0,0,0.0,48,5,9.8,27,0,251,0
230.132,0,0.0,0.0,0,0,0.0,48,4,16.76,37,0,398,0
212.133,0,0.0,0.0,0,0,0.0,55,5,13.057,11,0,355,0
173.075,0,0.0,0.0,0,0,0.0,41,3,14.083,35,0,369,0
113.077,0,0.0,0.0,0,0,0.0,16,1,8.176,32,0,182,0
358.845,0,0.0,0.0,0,0,0.0,76,6,10.74,16,0,569,0
69.992,0,0.0,0.0,1,5,0.026178,17,3,13.426,19,0,191,0
121.347,0,0.0,0.0,0,0,0.0,17,2,13.156,12,0,150,0
225.872,1,4.717,0.020884,0,0,0.0,32,6,17.666,11,0,385,0
224.49,3,65.113,0.290049,3,183,0.498638,31,0,12.76,166,2,367,1
204.687,1,1.023,0.004998,0,0,0.0,77,7,9.459,14,0,538,0
233.658,0,0.0,0.0,0,0,0.0,41,2,23.322,11,0,207,0
49.089,1,11.751,0.239382,2,283,0.868098,8,2,11.921,198,2,326,1
331.411,2,2.644,0.007978,0,0,0.0,108,9,14.636,13,0,565,0
212.111,0,0.0,0.0,0,0,0.0,32,3,11.017,22,0,313,0
139.374,0,0.0,0.0,1,11,0.062857,18,4,29.736,22,0,175,0
130.863,0,0.0,0.0,0,0,0.0,30,1,13.862,20,0,133,0
111.444,5,19.748,0.177201,1,170,0.639098,17,1,19.55,130,1,266,1
189.555,1,15.507,0.081807,0,0,0.0,91,5,16.574,4,0,490,0
122.1,0,0.0,0.0,0,0,0.0,34,3,10.659,18,0,278,0
310.662,0,0.0,0.0,0,0,0.0,51,6,4.749,13,0,498,0
140.288,0,0.0,0.0,0,0,0.0,37,6,10.543,16,1,245,0
464.44,4,125.744,0.270743,0,0,0.0,21,0,151.483,43,1,211,1
281.834,0,0.0,0.0,0,0,0.0,59,4,22.278,25,0,510,0
91.541,0,0.0,0.0,0,0,0.0,40,3,10.679,33,0,193,0
187.857,0,0.0,0.0,0,0,0.0,38,4,9.195,19,0,348,0
236.737,0,0.0,0.0,1,16,0.038462,59,6,15.532,11,1,416,0
167.981,0,0.0,0.0,1,9,0.037975,33,4,7.291,23,1,237,0
147.175,0,0.0,0.0,0,0,0.0,51,3,5.381,5,0,373,0
265.28,1,10.431,0.039321,0,0,0.0,37,3,15.857,6,0,412,0
342.344,0,0.0,0.0,0,0,0.0,64,4,11.918,8,1,480,0
819.096,0,0.0,0.0,0,0,0.0,85,7,9.335,25,0,1007,0
325.317,1,2.386,0.007334,0,0,0.0,95,7,12.967,12,0,838,0
144.169,0,0.0,0.0,0,0,0.0,51,4,6.158,21,1,293,0
448.044,0,0.0,0.0,0,0,0.0,88,6,45.075,15,0,962,0
299.149,0,0.0,0.0,0,0,0.0,53,2,18.881,6,0,286,0
202.469,1,2.465,0.012175,1,5,0.012821,76,4,5.353,10,0,390,0
196.172,0,0.0,0.0,1,22,0.075085,45,6,16.009,43,0,293,0
360.753,6,182.194,0.505038,1,109,0.339564,38,6,128.977,119,3,321,1
139.087,1,1.765,0.01269,1,4,0.016064,29,2,11.497,12,1,249,0
1359.143,8,470.624,0.346265,1,547,0.248636,187,18,41.151,433,1,2200,1
152.375,1,3.033,0.019905,0,0,0.0,31,4,48.814,71,0,198,0
61.394,0,0.0,0.0,1,93,0.458128,6,1,51.212,78,2,203,1
115.857,1,6.339,0.054714,0,0,0.0,25,2,7.895,5,0,190,0
231.255,0,0.0,0.0,0,0,0.0,28,1,8.155,9,0,309,0
167.458,3,16.654,0.099452,2,562,0.59408,13,0,27.25,479,3,946,1
76.32,3,2.794,0.036609,1,537,0.892027,18,4,16.934,419,0,602,1
220.387,0,0.0,0.0,0,0,0.0,22,5,7.911,54,0,232,0
245.288,0,0.0,0.0,0,0,0.0,41,5,15.294,9,0,355,0
230.429,0,0.0,0.0,0,0,0.0,23,3,11.825,42,0,264,0
144.93,0,0.0,0.0,0,0,0.0,28,4,6.147,24,0,315,0
85.745,0,0.0,0.0,1,9,0.076923,9,4,4.954,5,0,117,0
282.344,0,0.0,0.0,0,0,0.0,83,4,10.296,12,0,407,0
315.043,0,0.0,0.0,1,28,0.050725,79,7,8.965,22,0,552,0
101.916,3,28.532,0.279956,3,660,0.826033,16,0,12.135,506,3,799,1
208.596,0,0.0,0.0,0,0,0.0,20,3,7.742,54,0,212,0
119.721,1,9.682,0.080871,1,37,0.152893,25,6,9.53,23,0,242,0
83.147,2,6.937,0.083431,4,560,0.934891,11,0,14.917,407,2,599,1
230.034,0,0.0,0.0,2,5,0.009259,52,7,5.355,7,0,540,0
177.148,0,0.0,0.0,0,0,0.0,38,4,7.292,16,0,193,0
135.47,0,0.0,0.0,1,33,0.113014,23,5,3.861,14,0,292,0
180.652,6,32.534,0.180092,1,161,0.542088,20,4,10.969,418,1,297,1
264.63,6,95.168,0.359627,2,386,0.498065,25,4,65.834,248,3,775,1
360.248,1,14.003,0.03887,0,0,0.0,56,6,18.614,16,1,610,0
331.44,0,0.0,0.0,0,0,0.0,55,5,7.959,20,0,427,0
471.254,0,0.0,0.0,0,0,0.0,79,3,5.491,15,1,553,0
145.953,7,26.705,0.18297,3,44,0.25,19,6,58.597,30,3,176,1
296.246,3,66.706,0.225171,4,1800,0.912316,36,2,11.778,1490,0,1973,1
59.09,3,9.897,0.16749,4,221,0.722222,10,2,21.275,215,0,306,1
1100.051,12,708.497,0.644058,2,115,0.160167,87,4,51.668,61,2,718,1
125.176,0,0.0,0.0,1,13,0.1,16,2,8.266,13,0,130,0
183.188,0,0.0,0.0,1,15,0.040541,33,3,14.709,43,0,370,0
122.417,0,0.0,0.0,1,7,0.035897,28,3,10.357,18,0,195,0
168.645,1,48.996,0.290527,1,1021,0.827391,32,2,12.075,788,0,1234,1
79.001,0,0.0,0.0,0,0,0.0,39,4,12.658,78,0,250,0
296.741,0,0.0,0.0,0,0,0.0,54,6,21.932,7,0,498,0
396.682,0,0.0,0.0,0,0,0.0,65,8,14.465,26,0,585,0
239.925,1,3.904,0.016272,0,0,0.0,34,2,6.799,17,0,347,0
220.955,3,64.429,0.291593,3,381,0.479849,24,5,68.576,345,3,794,1
135.776,0,0.0,0.0,0,0,0.0,56,2,4.405,19,0,447,0
315.952,4,59.807,0.189291,1,438,0.508121,29,4,109.87,284,1,862,1
648.414,3,289.878,0.447057,0,0,0.0,21,2,149.863,11,2,310,1
303.479,0,0.0,0.0,0,0,0.0,55,2,35.51,17,1,421,0
101.374,0,0.0,0.0,0,0,0.0,20,3,71.525,14,0,173,0
282.437,0,0.0,0.0,0,0,0.0,44,2,18.281,34,0,457,0
158.479,1,31.652,0.199724,3,443,0.4673,16,2,23.541,364,1,948,1
84.062,3,14.262,0.16966,4,250,0.868056,8,1,20.615,239,2,288,1
67.928,1,1.172,0.017254,1,2,0.011561,28,4,2.254,49,0,173,0
101.718,2,15.736,0.154702,4,452,0.598675,18,1,5.416,257,2,755,1
184.295,0,0.0,0.0,0,0,0.0,33,4,7.062,6,0,246,0
195.553,1,62.847,0.321381,4,883,0.833019,25,2,14.378,662,0,1060,1
290.594,1,17.787,0.061209,1,32,0.064646,78,6,15.426,11,0,495,0
175.811,0,0.0,0.0,0,0,0.0,44,2,6.462,15,0,347,0
497.651,11,245.323,0.492962,0,0,0.0,73,5,28.989,16,4,600,1
226.246,0,0.0,0.0,0,0,0.0,51,2,7.267,34,0,479,0
302.163,0,0.0,0.0,0,0,0.0,112,7,17.758,16,0,623,0
420.828,0,0.0,0.0,0,0,0.0,139,13,13.114,17,0,763,0
145.189,0,0.0,0.0,0,0,0.0,44,5,19.332,8,0,479,0
486.79,0,0.0,0.0,1,28,0.026718,171,9,12.795,10,0,1048,0
174.281,0,0.0,0.0,0,0,0.0,58,3,3.087,9,0,369,0
105.928,0,0.0,0.0,0,0,0.0,36,2,17.408,21,0,262,0
298.101,0,0.0,0.0,0,0,0.0,67,8,11.655,13,0,839,0
95.142,0,0.0,0.0,0,0,0.0,18,4,5.396,30,0,142,0
559.032,0,0.0,0.0,0,0,0.0,69,2,16.885,10,0,670,0
132.497,1,3.748,0.028287,0,0,0.0,51,1,11.289,107,0,229,0
78.958,0,0.0,0.0,0,0,0.0,32,0,15.452,24,0,212,0
122.839,0,0.0,0.0,0,0,0.0,28,4,8.676,23,0,164,0
92.596,1,0.67,0.007236,0,0,0.0,17,4,14.935,5,0,167,0
216.31,0,0.0,0.0,0,0,0.0,34,5,14.53,34,0,268,0
246.858,2,2.201,0.008916,0,0,0.0,34,1,4.022,36,0,388,0
108.042,0,0.0,0.0,0,0,0.0,31,2,17.911,5,1,197,0
74.927,1,5.954,0.079464,0,0,0.0,13,3,2.125,10,1,102,0
161.401,1,2.172,0.013457,1,2,0.012821,26,3,3.604,32,0,156,0
170.291,0,0.0,0.0,0,0,0.0,44,3,12.963,10,0,307,0
126.057,0,0.0,0.0,0,0,0.0,35,7,3.871,18,0,321,0
71.983,0,0.0,0.0,0,0,0.0,17,1,14.768,11,0,94,0
127.713,0,0.0,0.0,1,8,0.031008,23,4,6.725,10,0,258,0
202.847,0,0.0,0.0,0,0,0.0,33,5,8.34,14,0,304,0
99.32,0,0.0,0.0,0,0,0.0,42,5,11.167,19,0,204,0
1159.968,4,564.638,0.48677,0,0,0.0,80,3,25.0,62,0,699,1
219.699,0,0.0,0.0,0,0,0.0,104,7,14.724,9,0,555,0
290.84,0,0.0,0.0,1,37,0.057099,55,8,18.446,18,0,648,0
336.912,1,31.01,0.092042,0,0,0.0,55,7,13.881,18,0,666,0
212.165,0,0.0,0.0,0,0,0.0,74,2,7.389,78,0,609,0
239.339,0,0.0,0.0,0,0,0.0,105,6,15.509,60,0,648,0
160.566,0,0.0,0.0,1,14,0.056911,23,3,8.951,20,0,246,0
284.037,0,0.0,0.0,0,0,0.0,41,4,13.479,19,0,508,0
41.118,0,0.0,0.0,4,128,0.587156,5,1,22.035,78,0,218,1
296.42,0,0.0,0.0,0,0,0.0,75,5,25.952,7,0,729,0
172.551,1,0.863,0.005001,0,0,0.0,50,6,8.965,6,0,370,0
127.782,0,0.0,0.0,0,0,0.0,20,2,21.474,21,1,198,0
131.95,1,8.724,0.066116,1,4,0.012346,27,3,12.28,17,0,324,0
53.284,0,0.0,0.0,0,0,0.0,16,2,2.668,32,0,85,0
511.168,8,137.792,0.269563,0,0,0.0,43,7,25.0,58,1,582,1
63.6,0,0.0,0.0,0,0,0.0,13,2,13.486,8,0,95,0
347.897,0,0.0,0.0,0,0,0.0,100,3,8.365,29,0,509,0
405.522,0,0.0,0.0,0,0,0.0,53,5,15.566,18,1,540,0
216.282,0,0.0,0.0,0,0,0.0,30,2,20.998,21,0,289,0
195.445,1,21.271,0.108834,0,0,0.0,43,4,16.194,22,0,220,0
37.316,1,0.614,0.016454,0,0,0.0,25,2,3.591,16,0,126,0
269.214,0,0.0,0.0,0,0,0.0,59,5,7.869,11,0,380,0
415.311,0,0.0,0.0,0,0,0.0,50,7,9.953,19,0,515,0
103.578,0,0.0,0.0,0,0,0.0,21,5,62.74,18,0,164,0
406.282,0,0.0,0.0,0,0,0.0,79,4,8.314,13,0,999,0
189.533,0,0.0,0.0,1,2,0.011765,33,0,18.381,13,0,170,0
43.041,2,6.201,0.144072,4,112,0.973913,7,3,36.827,70,0,115,1
93.475,2,28.112,0.300744,4,815,0.855194,36,1,53.196,624,2,953,1
428.708,0,0.0,0.0,0,0,0.0,60,5,8.898,15,1,603,0
232.582,0,0.0,0.0,1,18,0.051282,30,3,10.118,16,0,351,0
297.652,0,0.0,0.0,0,0,0.0,92,9,32.106,30,0,841,0
322.999,0,0.0,0.0,0,0,0.0,113,7,6.648,49,0,897,0
198.166,0,0.0,0.0,0,0,0.0,35,2,5.769,19,1,389,0
228.831,1,3.615,0.015798,2,12,0.032967,39,3,15.825,9,0,364,0
557.433,0,0.0,0.0,0,0,0.0,114,17,14.171,6,0,1337,0
893.511,6,250.172,0.279988,2,1367,0.621364,64,2,92.973,1275,2,2200,1
438.249,7,228.345,0.521039,1,47,0.265537,22,2,43.022,96,2,177,1
177.131,0,0.0,0.0,0,0,0.0,65,10,17.969,7,0,440,0
68.572,3,2.07,0.030187,1,422,0.854251,14,2,11.501,242,1,494,1
87.859,2,48.211,0.548731,2,138,0.487633,17,4,26.65,70,1,283,1
321.529,4,221.764,0.689717,0,0,0.0,15,4,109.882,19,2,211,1
481.656,0,0.0,0.0,0,0,0.0,70,9,20.287,18,0,907,0
205.109,0,0.0,0.0,0,0,0.0,61,4,23.305,16,0,631,0
197.506,2,4.917,0.024895,0,0,0.0,41,5,23.129,21,0,434,0
50.581,0,0.0,0.0,0,0,0.0,42,4,10.51,9,1,206,0
79.355,0,0.0,0.0,0,0,0.0,25,1,6.8,26,0,245,0
49.677,0,0.0,0.0,2,109,0.731544,5,2,47.296,60,0,149,1
146.577,0,0.0,0.0,0,0,0.0,87,4,3.64,14,0,439,0
170.633,0,0.0,0.0,0,0,0.0,35,3,12.901,14,0,364,0
734.573,14,491.804,0.66951,0,0,0.0,32,4,59.704,18,3,467,1
58.422,0,0.0,0.0,0,0,0.0,14,1,11.423,19,0,141,0
44.63,0,0.0,0.0,3,92,0.471795,3,3,7.964,61,2,195,1
242.79,0,0.0,0.0,0,0,0.0,38,6,29.246,13,0,458,0
91.495,1,5.302,0.057949,0,0,0.0,19,4,5.558,19,0,181,0
95.859,1,3.357,0.03502,0,0,0.0,19,2,12.723,26,0,226,0
401.441,0,0.0,0.0,0,0,0.0,49,4,24.805,38,0,652,0
198.487,6,56.972,0.287031,3,290,0.50173,24,4,87.632,159,1,578,1
440.467,0,0.0,0.0,0,0,0.0,45,6,7.362,20,0,560,0
154.212,0,0.0,0.0,0,0,0.0,38,5,52.846,51,0,309,0
214.425,1,25.355,0.118246,0,0,0.0,91,8,53.772,6,0,634,0
336.147,0,0.0,0.0,0,0,0.0,40,6,31.613,15,1,475,0
68.531,2,7.789,0.113657,1,470,0.854545,12,2,27.95,332,2,550,1
120.755,2,15.496,0.128326,3,684,0.827086,19,1,17.722,629,1,827,1
158.291,0,0.0,0.0,0,0,0.0,20,4,13.722,11,0,154,0
199.186,0,0.0,0.0,0,0,0.0,97,6,4.953,23,0,623,0
86.762,1,1.792,0.020654,0,0,0.0,15,0,7.36,10,0,167,0
401.76,0,0.0,0.0,0,0,0.0,85,5,19.817,24,0,541,0
85.715,0,0.0,0.0,0,0,0.0,30,3,15.285,29,0,187,0
805.867,8,377.834,0.468854,1,325,0.316456,62,9,249.892,174,1,1027,1
63.055,0,0.0,0.0,0,0,0.0,12,1,11.609,37,0,108,0
147.986,0,0.0,0.0,0,0,0.0,36,5,12.705,23,0,305,0
163.197,0,0.0,0.0,1,8,0.019139,50,1,6.588,17,0,418,0
511.027,0,0.0,0.0,1,95,0.125828,104,11,20.862,62,1,755,0
216.766,0,0.0,0.0,0,0,0.0,38,0,23.167,58,0,309,0
162.333,0,0.0,0.0,0,0,0.0,75,2,6.958,13,0,407,0
290.735,0,0.0,0.0,1,3,0.009434,64,3,4.806,23,0,318,0
135.495,0,0.0,0.0,4,541,0.836167,13,1,10.571,341,2,647,1
111.016,1,6.231,0.056127,0,0,0.0,25,3,23.536,29,0,229,0
265.167,0,0.0,0.0,0,0,0.0,52,7,10.26,19,0,417,0
305.864,1,30.452,0.099561,0,0,0.0,34,4,15.423,8,0,386,0
326.448,0,0.0,0.0,0,0,0.0,56,6,9.62,8,1,607,0
156.016,0,0.0,0.0,0,0,0.0,36,3,5.786,81,0,329,0
93.244,0,0.0,0.0,0,0,0.0,24,5,3.222,13,0,231,0
357.522,0,0.0,0.0,0,0,0.0,65,10,14.433,24,0,587,0
58.0,1,15.544,0.268,2,460,0.839416,13,3,41.433,455,3,548,1
132.658,0,0.0,0.0,1,23,0.070122,34,5,26.283,20,0,328,0
67.102,2,19.846,0.295759,4,212,0.519608,14,0,10.963,187,1,408,1
166.501,0,0.0,0.0,1,21,0.051852,46,1,12.85,22,0,405,0
61.715,1,8.899,0.144195,2,358,0.583062,12,5,9.617,231,1,614,1
232.887,0,0.0,0.0,0,0,0.0,29,5,20.216,15,0,330,0
203.336,0,0.0,0.0,0,0,0.0,36,6,25.147,36,0,393,0
303.685,0,0.0,0.0,0,0,0.0,46,2,6.047,14,0,437,0
331.011,0,0.0,0.0,1,4,0.00905,69,3,6.891,17,0,442,0
106.521,0,0.0,0.0,0,0,0.0,23,3,19.272,17,0,148,0
55.53,4,24.969,0.449649,1,66,0.267206,15,3,108.767,221,1,247,1
175.172,0,0.0,0.0,0,0,0.0,68,11,12.186,13,0,497,0
523.603,10,195.793,0.373934,1,165,0.342324,31,5,25.0,61,0,482,1
248.63,0,0.0,0.0,0,0,0.0,99,11,21.874,24,0,682,0
51.45,2,2.655,0.051603,3,199,0.908676,9,0,9.803,180,3,219,1
170.427,0,0.0,0.0,0,0,0.0,34,6,15.72,19,0,310,0
173.125,0,0.0,0.0,1,754,0.95202,27,2,30.464,711,2,792,1
1560.224,6,1044.953,0.669745,0,0,0.0,152,5,25.0,15,2,1809,1
283.923,0,0.0,0.0,0,0,0.0,66,9,15.214,38,0,826,0
158.851,1,6.57,0.04136,1,23,0.078498,49,4,25.037,13,0,293,0
130.024,0,0.0,0.0,1,21,0.058824,60,3,9.669,53,0,357,0
211.218,0,0.0,0.0,0,0,0.0,29,1,11.956,43,0,333,0
134.696,0,0.0,0.0,0,0,0.0,47,2,7.521,21,0,256,0
86.563,0,0.0,0.0,0,0,0.0,15,1,5.906,13,0,106,0
122.452,7,50.829,0.415093,1,111,0.411111,15,1,13.779,74,0,270,1
215.754,0,0.0,0.0,0,0,0.0,27,4,4.313,15,0,316,0
1185.43,7,467.422,0.394306,0,0,0.0,66,7,106.962,30,2,1088,1
102.111,0,0.0,0.0,1,11,0.052133,21,1,9.706,19,0,211,0
402.243,0,0.0,0.0,0,0,0.0,59,6,7.517,33,0,583,0
260.103,0,0.0,0.0,1,4,0.009217,44,4,16.332,16,0,434,0
173.59,0,0.0,0.0,0,0,0.0,36,4,20.204,23,0,210,0
311.835,3,209.509,0.671859,0,0,0.0,26,3,33.009,61,3,302,1
126.348,1,1.106,0.008754,0,0,0.0,32,6,11.188,30,0,357,0
97.113,1,18.629,0.191828,3,414,0.866109,15,3,21.96,299,1,478,1
23.854,1,5.412,0.22688,1,305,0.815508,13,2,21.978,275,1,374,1
69.982,1,4.814,0.068789,0,0,0.0,18,2,11.42,26,0,134,0
550.964,0,0.0,0.0,0,0,0.0,143,13,5.959,8,0,791,0
208.505,0,0.0,0.0,0,0,0.0,57,8,10.5,10,0,332,0
81.652,1,6.854,0.083942,0,0,0.0,22,1,7.982,4,0,210,0
219.179,1,4.933,0.022507,2,8,0.023188,37,5,16.985,50,0,345,0
217.469,1,5.904,0.027149,0,0,0.0,38,5,22.127,17,0,268,0
307.21,0,0.0,0.0,0,0,0.0,62,7,3.877,21,0,619,0
194.718,0,0.0,0.0,0,0,0.0,70,6,13.573,17,0,483,0
453.914,0,0.0,0.0,1,26,0.028986,86,6,23.324,16,0,897,0
119.78,1,30.822,0.257322,4,397,0.742056,10,2,32.416,370,3,535,1
377.417,1,22.415,0.059391,0,0,0.0,88,8,44.965,35,0,972,0
453.995,1,2.331,0.005134,0,0,0.0,81,8,17.82,33,1,567,0
130.606,2,65.476,0.501325,1,465,0.62753,21,4,34.706,400,2,741,1
84.043,1,13.769,0.163833,1,376,0.687386,15,0,17.642,282,1,547,1
159.63,0,0.0,0.0,0,0,0.0,21,1,8.796,25,0,151,0
101.094,1,1.961,0.019398,0,0,0.0,28,6,12.166,10,0,287,0
452.505,5,261.64,0.578204,0,0,0.0,43,6,25.0,16,1,371,1
680.499,0,0.0,0.0,0,0,0.0,123,9,11.828,58,0,854,0
65.42,3,21.041,0.321629,2,209,0.692053,11,1,6.73,194,2,302,1
101.112,2,27.175,0.268761,4,1062,0.921075,24,4,27.425,852,2,1153,1
69.713,0,0.0,0.0,0,0,0.0,19,1,3.997,23,0,97,0
141.798,0,0.0,0.0,0,0,0.0,24,4,21.386,45,0,221,0
246.455,0,0.0,0.0,0,0,0.0,25,4,14.929,32,0,261,0
1121.573,12,653.513,0.582675,0,0,0.0,217,16,40.965,63,4,1801,1
187.865,0,0.0,0.0,1,15,0.033557,45,4,10.147,37,0,447,0
180.209,0,0.0,0.0,0,0,0.0,32,6,20.038,10,0,252,0
245.848,0,0.0,0.0,1,5,0.015432,38,3,17.257,13,0,324,0
140.09,0,0.0,0.0,0,0,0.0,31,5,5.218,13,1,335,0
112.949,0,0.0,0.0,1,15,0.068493,40,4,61.143,30,0,219,0
231.883,0,0.0,0.0,0,0,0.0,86,4,20.122,9,0,514,0
66.586,1,4.397,0.066035,1,350,0.764192,20,4,16.964,254,1,458,1
156.914,0,0.0,0.0,1,34,0.078161,45,3,34.479,22,0,435,0
251.49,0,0.0,0.0,0,0,0.0,71,7,7.261,20,0,722,0
459.072,0,0.0,0.0,0,0,0.0,90,5,7.649,12,0,1042,0
135.652,0,0.0,0.0,0,0,0.0,12,1,21.405,22,0,106,0
194.955,0,0.0,0.0,0,0,0.0,43,4,16.309,26,0,260,0
137.957,0,0.0,0.0,0,0,0.0,35,0,22.112,20,0,232,0
122.148,0,0.0,0.0,0,0,0.0,32,2,10.209,5,0,214,0
208.514,7,147.93,0.709449,1,7,0.081395,8,6,168.703,58,2,86,1
206.975,0,0.0,0.0,0,0,0.0,46,6,2.615,12,0,484,0
83.237,0,0.0,0.0,1,16,0.107383,21,3,6.288,11,0,149,0
400.231,0,0.0,0.0,0,0,0.0,135,11,4.395,15,0,1018,0
97.179,1,3.9,0.040132,1,3,0.013514,38,6,11.331,16,0,222,0
149.471,0,0.0,0.0,1,3,0.008902,30,7,22.28,28,0,337,0
179.906,0,0.0,0.0,0,0,0.0,73,8,6.3,12,0,467,0
368.929,0,0.0,0.0,1,28,0.030011,79,6,12.832,18,0,933,0
33.908,3,11.196,0.330188,4,202,0.961905,7,2,38.311,189,0,210,1
360.017,0,0.0,0.0,0,0,0.0,76,3,12.245,13,0,479,0
438.211,0,0.0,0.0,0,0,0.0,159,3,7.333,11,0,1079,0
148.641,0,0.0,0.0,2,4,0.010554,51,1,18.703,16,0,379,0
236.592,2,28.244,0.119379,0,0,0.0,34,2,11.765,54,0,296,0
136.25,5,47.155,0.346092,1,124,0.281179,22,2,43.341,90,2,441,1
197.02,0,0.0,0.0,1,17,0.045455,70,6,26.926,11,0,374,0
465.163,0,0.0,0.0,0,0,0.0,230,10,15.554,13,0,1173,0
108.697,1,21.739,0.199996,0,0,0.0,45,3,7.622,9,0,259,0
161.587,1,4.006,0.024792,0,0,0.0,24,6,8.766,6,0,303,0
220.34,2,6.584,0.029881,0,0,0.0,41,3,5.008,8,0,368,0
299.669,0,0.0,0.0,0,0,0.0,61,10,9.382,20,0,582,0
77.286,1,10.272,0.132909,2,401,0.957041,7,4,63.371,391,1,419,1
337.883,0,0.0,0.0,0,0,0.0,40,1,16.266,70,0,354,0
261.696,0,0.0,0.0,0,0,0.0,69,2,4.279,39,0,471,0
126.643,2,37.667,0.297427,2,301,0.579961,39,4,77.327,221,2,519,1
737.29,3,578.189,0.784208,0,0,0.0,59,3,294.863,36,1,433,1
315.248,0,0.0,0.0,0,0,0.0,86,7,4.933,14,0,564,0
677.082,14,443.742,0.655374,0,0,0.0,42,6,78.944,3,1,393,1
213.023,0,0.0,0.0,0,0,0.0,42,3,26.933,55,1,312,0
140.862,1,7.13,0.050617,0,0,0.0,33,5,7.024,9,0,216,0
161.182,0,0.0,0.0,0,0,0.0,29,4,19.714,55,0,285,0
136.812,1,2.265,0.016556,0,0,0.0,30,2,20.001,28,0,131,0
211.591,0,0.0,0.0,0,0,0.0,27,2,44.234,4,0,235,0
109.009,0,0.0,0.0,1,2,0.011429,19,1,6.258,14,0,175,0
146.435,1,5.514,0.037655,1,7,0.016627,53,4,8.724,23,0,421,0
435.862,7,332.012,0.761737,2,54,0.110656,40,5,270.661,28,3,488,1
227.158,0,0.0,0.0,0,0,0.0,32,7,6.294,26,0,348,0
439.3,0,0.0,0.0,0,0,0.0,90,9,33.49,24,0,606,0
71.802,1,7.913,0.110206,1,269,0.747222,11,1,42.776,219,0,360,1
454.394,0,0.0,0.0,0,0,0.0,89,9,12.258,11,0,601,0
308.456,0,0.0,0.0,0,0,0.0,56,10,7.578,18,0,705,0
92.038,1,11.151,0.121156,0,0,0.0,12,2,18.031,11,0,101,0
